Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
2751346;Luyksgestel;Luyksgestel;Luijksgestel,Luiksgestel;P;PPL;NL;Netherlands;;06;1724;;;2465;;37;Europe/Amsterdam;2017-10-17;Netherlands;51.28917,5.32361
2751385;Lunteren;Lunteren;;P;PPL;NL;Netherlands;;03;0228;;;12510;;17;Europe/Amsterdam;2017-10-17;Netherlands;52.085,5.62222
2751424;Losser;Losser;Losser,Лоссер;P;PPL;NL;Netherlands;;15;0168;;;22431;;37;Europe/Amsterdam;2017-10-17;Netherlands;52.26083,7.00417
2751645;Liempde;Liempde;;P;PPL;NL;Netherlands;;06;0757;;;4170;;11;Europe/Amsterdam;2017-10-17;Netherlands;51.56917,5.37222
2751695;Leunen;Leunen;;P;PPL;NL;Netherlands;;05;0984;;;2270;;25;Europe/Amsterdam;2017-10-17;Netherlands;51.51,5.97917
2751808;Leerdam;Leerdam;Leerdam,Lerdam,Leyrdam,lai er dan,lyrdam,Лердам,Լեյրդամ,ليردام,莱尔丹;P;PPL;NL;Netherlands;;09;1961;;;20758;;3;Europe/Amsterdam;2019-01-20;Netherlands;51.89333,5.09167
2752130;Kwintsheul;Kwintsheul;;P;PPL;NL;Netherlands;;11;1783;;;3560;;0;Europe/Amsterdam;2017-10-17;Netherlands;52.01333,4.25556
2752906;Kessel;Kessel;kai se er,凱瑟爾;P;PPL;NL;Netherlands;;05;1894;;;3020;;24;Europe/Amsterdam;2017-10-17;Netherlands;51.29167,6.05417
2752986;Keijenborg;Keijenborg;Keienborg,Keienburg,Keyenborg;P;PPL;NL;Netherlands;;03;1876;;;1050;;14;Europe/Amsterdam;2017-10-17;Netherlands;52.02917,6.29444
2753144;Kakert;Kakert;;P;PPLX;NL;Netherlands;;05;0882;;;1750;;110;Europe/Amsterdam;2017-03-24;Netherlands;50.90414,6.00463
2753470;Huizum;Huizum;Huizum;P;PPLX;NL;Netherlands;;02;0080;;;9000;;2;Europe/Amsterdam;2009-08-13;Netherlands;53.1917,5.81119
2754682;Heer;Heer;Hier,Meer;P;PPLX;NL;Netherlands;;05;0935;;;7615;;58;Europe/Amsterdam;2017-03-24;Netherlands;50.83836,5.72989
2754779;Hasselt;Hasselt;Asselt,Khasel't,Khasselt,ha se er te,Хасельт,Хасселт,哈瑟爾特;P;PPL;NL;Netherlands;;15;1896;;;6959;;2;Europe/Amsterdam;2019-09-05;Netherlands;52.59267,6.09527
2754848;Harderwijk;Harderwijk;;P;PPL;NL;Netherlands;;03;0243;;;40516;;4;Europe/Amsterdam;2017-10-17;Netherlands;52.34167,5.62083
2756133;Emmer-Compascuum;Emmer-Compascuum;;P;PPL;NL;Netherlands;;01;0114;;;8130;;13;Europe/Amsterdam;2017-10-17;Netherlands;52.81167,7.04722
2756232;Elburg;Elburg;Ehlburg,Элбург;P;PPL;NL;Netherlands;;03;0230;;;21844;;0;Europe/Amsterdam;2017-10-17;Netherlands;52.4475,5.84306
2756526;Duindorp;Duindorp;;P;PPLX;NL;Netherlands;;11;0518;;;5935;;8;Europe/Amsterdam;2017-03-24;Netherlands;52.09078,4.26038
2756657;Dorst;Dorst;;P;PPL;NL;Netherlands;;06;0826;;;1965;;8;Europe/Amsterdam;2017-10-17;Netherlands;51.59,4.85694
2756686;Doorn;Doorn;Doorn,Dorn,Доорн,Дорн;P;PPL;NL;Netherlands;;09;1581;;;10330;;10;Europe/Amsterdam;2017-10-17;Netherlands;52.03343,5.34571
2756774;Doenrade;Doenrade;Groot Doenrade;P;PPL;NL;Netherlands;;05;1954;;;1140;;106;Europe/Amsterdam;2019-01-20;Netherlands;50.9675,5.90694
2756878;Diepenheim;Diepenheim;;P;PPL;NL;Netherlands;;15;1735;;;1900;;13;Europe/Amsterdam;2017-10-17;Netherlands;52.2,6.55556
2756888;Diemen;Diemen;Diemen,Diemerbrug,Dijmen,Dimen,dymyn,Диймен,Димен,Դիմեն,ديمين;P;PPL;NL;Netherlands;;07;0384;;;24361;;2;Europe/Amsterdam;2017-10-17;Netherlands;52.33964,4.96256
2756999;Deuteren;Deuteren;Groot-Deuteren;P;PPLX;NL;Netherlands;;06;0796;;;1540;;4;Europe/Amsterdam;2017-03-24;Netherlands;51.68667,5.26667
2759796;Amstenrade;Amstenrade;;P;PPL;NL;Netherlands;;05;1954;;;1740;;88;Europe/Amsterdam;2019-01-20;Netherlands;50.93917,5.92361
6621526;Binnenstad;Binnenstad;;P;PPLX;NL;Netherlands;;03;0200;;;4900;12;20;Europe/Amsterdam;2017-03-24;Netherlands;52.21304,5.95957
6621533;Westenenk;Westenenk;;P;PPLX;NL;Netherlands;;03;0200;;;3680;18;21;Europe/Amsterdam;2017-03-24;Netherlands;52.19624,5.95656
7870372;Gulden Bodem;Gulden Bodem;;P;PPLX;NL;Netherlands;;03;0202;;;1210;;52;Europe/Amsterdam;2017-03-24;Netherlands;51.99428,5.8908
8692975;Besterd;Besterd;;P;PPLX;NL;Netherlands;;06;0855;;;3395;;15;Europe/Amsterdam;2017-03-24;Netherlands;51.5638,5.08658
2743658;Zuid-Scharwoude;Zuid-Scharwoude;;P;PPL;NL;Netherlands;;07;1980;;;6165;;2;Europe/Amsterdam;2022-09-30;Netherlands;52.68667,4.80833
2743816;Zoutkamp;Zoutkamp;Saltkamp,Sâltkamp;P;PPL;NL;Netherlands;;04;1966;;;1215;;0;Europe/Amsterdam;2019-01-20;Netherlands;53.33917,6.30417
2743877;Zijtaart;Zijtaart;Seitaart,Sijtaard,Sijtaart;P;PPL;NL;Netherlands;;06;1948;;;1055;;13;Europe/Amsterdam;2017-08-16;Netherlands;51.5925,5.54167
2744122;Zaamslag;Zaamslag;Zaomslag,zams lyg,زامس لیگ;P;PPL;NL;Netherlands;;10;0715;;;2980;;4;Europe/Amsterdam;2017-10-17;Netherlands;51.3125,3.9125
2744191;Wommels;Wommels;;P;PPL;NL;Netherlands;;02;1900;;;2065;;3;Europe/Amsterdam;2019-01-20;Netherlands;53.10883,5.58749
2744250;Woenselse Heide;Woenselse Heide;;P;PPLX;NL;Netherlands;;06;0772;;;5205;;17;Europe/Amsterdam;2017-03-24;Netherlands;51.48333,5.46667
2744477;Wijlre;Wijlre;Wielder;P;PPL;NL;Netherlands;;05;1729;;;1960;;103;Europe/Amsterdam;2017-10-17;Netherlands;50.83333,5.89583
2745018;Warga;Warga;Warga,Wergea;P;PPL;NL;Netherlands;;02;0080;;;1560;;1;Europe/Amsterdam;2019-08-20;Netherlands;53.15145,5.84404
2745193;Vreewijk;Vreewijk;;P;PPLX;NL;Netherlands;;11;0599;;;13745;;0;Europe/Amsterdam;2017-03-24;Netherlands;51.88428,4.51967
2745493;Vinkeveen;Vinkeveen;;P;PPL;NL;Netherlands;;09;0736;;;2340;;0;Europe/Amsterdam;2017-10-17;Netherlands;52.21507,4.93372
2745774;Veenendaal;Veenendaal;QVX,Veenendaal,Venendaal;P;PPL;NL;Netherlands;;09;0345;;;61271;;8;Europe/Amsterdam;2017-10-17;Netherlands;52.02863,5.55891
2746162;Tricht;Tricht;;P;PPL;NL;Netherlands;;03;1960;;;1850;;5;Europe/Amsterdam;2019-01-20;Netherlands;51.89083,5.26806
2746282;Tivoli;Tivoli;;P;PPLX;NL;Netherlands;;06;0772;;;1495;;20;Europe/Amsterdam;2017-04-08;Netherlands;51.42069,5.50818
2747792;Ruurlo;Ruurlo;;P;PPL;NL;Netherlands;;03;1859;;;5940;;18;Europe/Amsterdam;2017-10-17;Netherlands;52.08833,6.45
2748217;Reusel;Reusel;Reuzel;P;PPL;NL;Netherlands;;06;1667;;;7055;;33;Europe/Amsterdam;2017-10-17;Netherlands;51.3625,5.16528
2748413;Purmerend;Purmerend;Pjurmerend,Purmerein,Purmerend,bwrmyrand,pi er mo lun de,purumerento,pwileumeleonteu,pwrmrnd,Пурмеренд,Пюрмеренд,Պուրմերենդ,بورميراند,پورمرند,ปืร์เมอแร็นด์,プルメレント,皮爾默倫德,퓌르메런트;P;PPL;NL;Netherlands;;07;0439;;;80117;;2;Europe/Amsterdam;2021-11-19;Netherlands;52.505,4.95972
2748481;Posterholt;Posterholt;;P;PPL;NL;Netherlands;;05;1669;;;3540;;33;Europe/Amsterdam;2017-10-17;Netherlands;51.12333,6.03472
2749251;Oranjewoud;Oranjewoud;It Oranjewald,It Oranjewâld;P;PPL;NL;Netherlands;;02;0074;;;1580;;0;Europe/Amsterdam;2017-10-17;Netherlands;52.94579,5.95038
2749290;Opijnen;Opijnen;Opitnen;P;PPL;NL;Netherlands;;03;1960;;;1135;;4;Europe/Amsterdam;2019-01-20;Netherlands;51.82917,5.29861
2749293;Ophoven;Ophoven;Ophoven;P;PPLX;NL;Netherlands;;05;1883;;;4105;;51;Europe/Amsterdam;2018-12-04;Netherlands;50.99036,5.85868
2749525;Oosteinde;Oosteinde;;P;PPL;NL;Netherlands;;07;0358;;;7780;;-4;Europe/Amsterdam;2017-03-24;Netherlands;52.27917,4.79583
2749613;Ommen;Ommen;Ommen;P;PPL;NL;Netherlands;;15;0175;;;11820;;7;Europe/Amsterdam;2018-02-10;Netherlands;52.52083,6.42083
2749765;Numansdorp;Numansdorp;Buitensluis,Niemansdorp,Numansdurp;P;PPL;NL;Netherlands;;11;1963;;;4280;;-1;Europe/Amsterdam;2019-01-30;Netherlands;51.73167,4.4375
2750031;Nistelrode;Nistelrode;;P;PPL;NL;Netherlands;;06;1721;;;6090;;13;Europe/Amsterdam;2017-10-17;Netherlands;51.70417,5.5625
2750390;Niekerk;Niekerk;;P;PPL;NL;Netherlands;;04;1969;;;1390;;3;Europe/Amsterdam;2019-01-20;Netherlands;53.225,6.35278
2750810;Mijnsheerenland;Mijnsheerenland;;P;PPL;NL;Netherlands;;11;1963;;;1775;;0;Europe/Amsterdam;2019-01-30;Netherlands;51.79667,4.4875
2751316;Maarssen;Maarssen;Maarsen,marsyn,مارسین;P;PPL;NL;Netherlands;;09;1904;;;39675;;4;Europe/Amsterdam;2017-10-17;Netherlands;52.13917,5.04167
2751927;Langenoord;Langenoord;Langeroord;P;PPL;NL;Netherlands;;09;0307;;;1695;;2;Europe/Amsterdam;2017-04-08;Netherlands;52.18768,5.38034
2751932;Langenboom;Langenboom;Lange Boom,Langenboem;P;PPL;NL;Netherlands;;06;1982;;;1400;;18;Europe/Amsterdam;2022-09-30;Netherlands;51.70417,5.73056
2752192;Kruisland;Kruisland;;P;PPL;NL;Netherlands;;06;0851;;;1785;;1;Europe/Amsterdam;2017-10-17;Netherlands;51.56917,4.40972
2752389;Korvel;Korvel;;P;PPLX;NL;Netherlands;;06;0855;;;12520;;15;Europe/Amsterdam;2017-03-24;Netherlands;51.54954,5.07079
2752409;Kortenhoef;Kortenhoef;Kortenkhov,Кортенхов;P;PPL;NL;Netherlands;;07;1696;;;6250;;1;Europe/Amsterdam;2017-10-17;Netherlands;52.23917,5.10694
2752772;Klein Driene;Klein Driene;;P;PPLX;NL;Netherlands;;15;0164;;;1470;;20;Europe/Amsterdam;2017-03-24;Netherlands;52.26935,6.81613
2752942;Kerkehout;Kerkehout;;P;PPL;NL;Netherlands;;11;0629;;;1045;;0;Europe/Amsterdam;2017-03-24;Netherlands;52.11018,4.37957
2753045;Katendrecht;Katendrecht;Katendrecht;P;PPLX;NL;Netherlands;;11;0599;;;4755;;7;Europe/Amsterdam;2017-03-24;Netherlands;51.90074,4.48254
2754007;Hoek van Holland;Hoek van Holland;Hoek van Holland,Hook of Holland,Khoek van Kholland,Khuk-van-Kholland,Oek van Olland,he lan jiao gang,Хоек ван Холланд,Хук-ван-Холланд,荷蘭角港;P;PPL;NL;Netherlands;;11;0599;;;9400;;4;Europe/Amsterdam;2017-10-17;Netherlands;51.9775,4.13333
2754618;Heeze;Heeze;Heeze;P;PPLA2;NL;Netherlands;;06;1658;;;9945;;24;Europe/Amsterdam;2022-09-23;Netherlands;51.3828,5.57145
2754629;Heeswijk-Dinther;Heeswijk-Dinther;;P;PPL;NL;Netherlands;;06;1721;;;7985;;9;Europe/Amsterdam;2017-10-17;Netherlands;51.65083,5.475
2754868;Haps;Haps;Hops;P;PPL;NL;Netherlands;;06;1982;;;2165;;12;Europe/Amsterdam;2022-09-30;Netherlands;51.68917,5.86111
2755287;Groenewoud;Groenewoud;;P;PPLX;NL;Netherlands;;06;0855;;;7710;;14;Europe/Amsterdam;2017-03-24;Netherlands;51.5386,5.09028
2755376;Grafhorst;Grafhorst;;P;PPL;NL;Netherlands;;15;0166;;;1015;;-1;Europe/Amsterdam;2017-10-17;Netherlands;52.5825,5.93333
2755498;Ginneken;Ginneken;Ginneken;P;PPLX;NL;Netherlands;;06;0758;;;5370;;6;Europe/Amsterdam;2018-12-04;Netherlands;51.56593,4.7931
2755669;Geertruidenberg;Geertruidenberg;Geertruidenberg,Getrudenberg,Mont-Sainte-Gertrude,Xeyrtraudenberx,hai te lei yi deng bei he,khyrtrawdnbyrkh,Гетруденберг,Խեյրտրաուդենբերխ,خيرتراودنبيرخ,海特勒伊登貝赫;P;PPL;NL;Netherlands;;06;0779;;;20941;;3;Europe/Amsterdam;2017-10-17;Netherlands;51.70167,4.85694
2755751;Gameren;Gameren;;P;PPL;NL;Netherlands;;03;0297;;;2200;;5;Europe/Amsterdam;2017-10-17;Netherlands;51.80083,5.20417
2756165;Elspeet;Elspeet;;P;PPL;NL;Netherlands;;03;0302;;;2810;;34;Europe/Amsterdam;2017-10-17;Netherlands;52.29167,5.78889
2757152;De Peulen;De Peulen;;P;PPLX;NL;Netherlands;;11;0523;;;2700;;4;Europe/Amsterdam;2017-03-24;Netherlands;51.82362,4.82165
2757857;Dalen;Dalen;;P;PPL;NL;Netherlands;;01;0109;;;3295;;16;Europe/Amsterdam;2017-10-17;Netherlands;52.69917,6.75556
2758177;Brummen;Brummen;Brummen,Бруммен;P;PPL;NL;Netherlands;;03;0213;;;21344;;12;Europe/Amsterdam;2017-10-17;Netherlands;52.09,6.15556
2758992;Biddinghuizen;Biddinghuizen;Biddinghuizen;P;PPL;NL;Netherlands;;16;0303;;;5010;;-3;Europe/Amsterdam;2017-10-17;Netherlands;52.455,5.69306
6544882;Zuid-Berghuizen;Zuid-Berghuizen;;P;PPL;NL;Netherlands;;15;0173;;;3680;;45;Europe/Amsterdam;2017-03-24;Netherlands;52.30083,6.93333
6621515;Rivierenkwartier;Rivierenkwartier;;P;PPLX;NL;Netherlands;;03;0200;;;2940;13;15;Europe/Amsterdam;2017-03-24;Netherlands;52.18914,5.97665
6692371;Jubbega;Jubbega;Jobbegea;P;PPL;NL;Netherlands;;02;0074;;;3295;;3;Europe/Amsterdam;2017-10-17;Netherlands;53.00396,6.12183
2743937;Zevenhoven;Zevenhoven;;P;PPL;NL;Netherlands;;11;0569;;;2200;;-6;Europe/Amsterdam;2017-10-17;Netherlands;52.18167,4.77917
2744376;Wilnis;Wilnis;;P;PPL;NL;Netherlands;;09;0736;;;5715;;-2;Europe/Amsterdam;2017-10-17;Netherlands;52.19667,4.89722
2744516;Wijbosch;Wijbosch;'t Wijbosch,Weibosch;P;PPL;NL;Netherlands;;06;1948;;;1365;;11;Europe/Amsterdam;2017-08-16;Netherlands;51.61667,5.46806
2744603;Westwoud;Westwoud;;P;PPL;NL;Netherlands;;07;0498;;;1330;;0;Europe/Amsterdam;2017-10-17;Netherlands;52.685,5.13472
2744869;Welberg;Welberg;;P;PPL;NL;Netherlands;;06;0851;;;1410;;3;Europe/Amsterdam;2017-03-24;Netherlands;51.57667,4.33056
2745113;Waarder;Waarder;;P;PPL;NL;Netherlands;;11;1901;;;1330;;0;Europe/Amsterdam;2017-10-17;Netherlands;52.06083,4.82083
2745641;Venlo;Venlo;Fenlo,VSN,Venlas,Venlo,Venlonum,Venloo,fen luo,fenro,fnlw,wynlw,Φένλο,Венло,فنلو,وینلو,フェンロー,芬洛;P;PPLA2;NL;Netherlands;;05;0983;;;101603;;24;Europe/Amsterdam;2022-09-23;Netherlands;51.37,6.16806
2746000;Uffelte;Uffelte;;P;PPL;NL;Netherlands;;01;1701;;;1235;;5;Europe/Amsterdam;2017-10-17;Netherlands;52.79,6.28056
2746051;Twijzelerheide;Twijzelerheide;Twijzelerheide,Twizelerheide;P;PPL;NL;Netherlands;;02;0059;;;1580;;1;Europe/Amsterdam;2017-10-17;Netherlands;53.24015,6.04591
2746342;Thorn;Thorn;Thorn,Toear,Torn,tuo er en,托爾恩;P;PPL;NL;Netherlands;;05;1641;;;2295;;34;Europe/Amsterdam;2017-10-17;Netherlands;51.16167,5.84167
2746456;Terheijden;Terheijden;Terheden,Terheide,Terheiden;P;PPL;NL;Netherlands;;06;1719;;;5910;;2;Europe/Amsterdam;2017-10-17;Netherlands;51.64333,4.75417
2747136;Slootdorp;Slootdorp;;P;PPL;NL;Netherlands;;07;1911;;;1350;;-1;Europe/Amsterdam;2017-10-17;Netherlands;52.8425,4.97222
2747371;'s Gravenmoer;'s Gravenmoer;'s Gravemoer;P;PPL;NL;Netherlands;;06;0766;;;2315;;3;Europe/Amsterdam;2017-10-17;Netherlands;51.65594,4.94076
2747386;Serooskerke;Serooskerke;;P;PPL;NL;Netherlands;;10;0717;;;1605;;1;Europe/Amsterdam;2017-10-17;Netherlands;51.54833,3.59444
2747515;Schoonebeek;Schoonebeek;Oud Schoonebeek;P;PPL;NL;Netherlands;;01;0114;;;3845;;16;Europe/Amsterdam;2017-10-17;Netherlands;52.6625,6.88472
2748026;Roden;Roden;Roan;P;PPL;NL;Netherlands;;01;1699;;;7030;;5;Europe/Amsterdam;2017-10-17;Netherlands;53.1375,6.42083
2748286;Reek;Reek;;P;PPL;NL;Netherlands;;06;1991;;;1495;;12;Europe/Amsterdam;2022-09-30;Netherlands;51.74583,5.68194
2748591;Pijnacker;Pijnacker;Pijnacker,Pynakker;P;PPL;NL;Netherlands;;11;1926;;;18695;;0;Europe/Amsterdam;2017-10-17;Netherlands;52.01954,4.42946
2749317;Ootmarsum;Ootmarsum;;P;PPL;NL;Netherlands;;15;1774;;;4450;;36;Europe/Amsterdam;2017-10-17;Netherlands;52.40833,6.90139
2749330;Oostvoorne;Oostvoorne;;P;PPL;NL;Netherlands;;11;0614;;;4635;;0;Europe/Amsterdam;2017-10-17;Netherlands;51.9125,4.09861
2749573;Oog in Al;Oog in Al;Oog in Al;P;PPLX;NL;Netherlands;;09;0344;;;4235;;6;Europe/Amsterdam;2017-03-24;Netherlands;52.08636,5.0847
2749671;Oldeberkoop;Oldeberkoop;Aldeberkeap,Berkeap,Berkoop,Oldeberkoop;P;PPL;NL;Netherlands;;02;0085;;;1190;;5;Europe/Amsterdam;2018-12-08;Netherlands;52.93788,6.13089
2749703;Oerle;Oerle;Oers;P;PPL;NL;Netherlands;;06;0861;;;1990;;22;Europe/Amsterdam;2017-03-24;Netherlands;51.42255,5.37163
2749796;Norg;Norg;;P;PPL;NL;Netherlands;;01;1699;;;3290;;8;Europe/Amsterdam;2017-10-17;Netherlands;53.06667,6.45833
2749807;Noordwolde;Noordwolde;Noardwalde,Noardwâlde,Noordwolde;P;PPL;NL;Netherlands;;02;0098;;;3605;;2;Europe/Amsterdam;2017-10-17;Netherlands;52.88964,6.14153
2750146;Nieuwpoort;Nieuwpoort;;P;PPL;NL;Netherlands;;11;1978;;;1390;;6;Europe/Amsterdam;2019-01-20;Netherlands;51.93583,4.86806
2750272;Nieuwe Pekela;Nieuwe Pekela;;P;PPL;NL;Netherlands;;04;0765;;;3895;;1;Europe/Amsterdam;2017-10-17;Netherlands;53.07917,6.96528
2750939;Merenwijk;Merenwijk;;P;PPLX;NL;Netherlands;;11;0546;;;16500;;1;Europe/Amsterdam;2016-12-27;Netherlands;52.17655,4.50885
2751042;Meerlo;Meerlo;Meerloo;P;PPL;NL;Netherlands;;05;1507;;;1605;;20;Europe/Amsterdam;2017-10-17;Netherlands;51.51333,6.08472
2751068;Meeden;Meeden;;P;PPL;NL;Netherlands;;04;1952;;;1440;;-1;Europe/Amsterdam;2019-01-20;Netherlands;53.14,6.92639
2751122;Marsum;Marsum;Marssum,Marsum;P;PPL;NL;Netherlands;;02;1949;;;1185;;2;Europe/Amsterdam;2019-01-20;Netherlands;53.2105,5.72637
2751227;Malta;Malta;;P;PPLX;NL;Netherlands;;10;1676;;;1545;;2;Europe/Amsterdam;2017-03-24;Netherlands;51.65,3.93333
2751583;Lindenheuvel;Lindenheuvel;;P;PPL;NL;Netherlands;;05;1883;;;8040;;62;Europe/Amsterdam;2017-03-24;Netherlands;50.98509,5.81667
2751653;Lichtenberg;Lichtenberg;Lichtenberg;P;PPLX;NL;Netherlands;;05;0882;;;1635;;164;Europe/Amsterdam;2019-02-21;Netherlands;50.9022,6.02523
2751682;Leuth;Leuth;Leut;P;PPL;NL;Netherlands;;03;1945;;;1595;;12;Europe/Amsterdam;2017-10-17;Netherlands;51.83917,5.99167
2753908;Hollandsche Rading;Hollandsche Rading;;P;PPL;NL;Netherlands;;09;0310;;;1325;;5;Europe/Amsterdam;2017-10-17;Netherlands;52.175,5.17778
2754447;Helmond;Helmond;Gelmond,Hellemed,Helmond,Helmondas,Hèllemed,Khelmond,hai er meng de,he lmxnd,helmonteu,herumonto,hlmwnd,hylmwnd,Гелмонд,Хелмонд,Հելմոնդ,هلموند,هيلموند,เฮลมอนด์,ヘルモント,海爾蒙德,헬몬트;P;PPL;NL;Netherlands;;06;0794;;;74740;;19;Europe/Amsterdam;2017-10-17;Netherlands;51.48167,5.66111
2754454;Hellevoetsluis;Hellevoetsluis;Helefutslaus,Hellevoet,Khelevutslojs,Khellevutsljojs,he lei fu ci lao si,hylyfwtslaws,Хелевутслојс,Хеллевутслёйс,Հելեֆուտսլաուս,هيليفوتسلاوس,赫勒富茨劳斯;P;PPL;NL;Netherlands;;11;0530;;;21927;;0;Europe/Amsterdam;2019-02-28;Netherlands;51.83333,4.13333
2754643;Hees;Hees;;P;PPLX;NL;Netherlands;;03;0268;;;2875;;10;Europe/Amsterdam;2017-04-07;Netherlands;51.84136,5.82846
2754703;Heelsum;Heelsum;;P;PPL;NL;Netherlands;;03;0274;;;3175;;30;Europe/Amsterdam;2017-10-17;Netherlands;51.98417,5.75833
2754864;Hurdegaryp;Hurdegaryp;Hardegarijp,Hurdegaryp;P;PPL;NL;Netherlands;;02;0737;;;4510;;0;Europe/Amsterdam;2017-10-17;Netherlands;53.21333,5.94137
2754943;Halfweg;Halfweg;;P;PPL;NL;Netherlands;;07;0394;;;2350;;2;Europe/Amsterdam;2019-01-20;Netherlands;52.3825,4.75417
2755337;Grevenbicht;Grevenbicht;;P;PPL;NL;Netherlands;;05;1883;;;2355;;33;Europe/Amsterdam;2017-10-17;Netherlands;51.03833,5.775
2755358;Grave;Grave;De Graaf,Grave,Xrave,he la fu,khrafh,Граве,Խրավե,خرافه,赫拉弗;P;PPL;NL;Netherlands;;06;1982;;;12999;;13;Europe/Amsterdam;2022-09-30;Netherlands;51.75902,5.73882
2755449;Goor;Goor;Goor,Гоор;P;PPL;NL;Netherlands;;15;1735;;;11460;;13;Europe/Amsterdam;2017-10-17;Netherlands;52.23333,6.58611
2755476;Goes;Goes;Chous,Goes,Gus,Gusas,hu si,khws,Χους,Гус,خوس,胡斯;P;PPL;NL;Netherlands;;10;0664;;;36931;;4;Europe/Amsterdam;2017-10-17;Netherlands;51.50417,3.88889
2755893;Flevowijk;Flevowijk;;P;PPLX;NL;Netherlands;;15;0166;;;3675;;1;Europe/Amsterdam;2017-03-24;Netherlands;52.54583,5.91338
2755929;Farmsum;Farmsum;;P;PPL;NL;Netherlands;;04;1979;;;2185;;0;Europe/Amsterdam;2021-07-05;Netherlands;53.32167,6.92639
2755947;Exloo;Exloo;Eksloo,Exlo;P;PPL;NL;Netherlands;;01;1681;;;1525;;23;Europe/Amsterdam;2017-10-17;Netherlands;52.8825,6.86389
2756035;Erp;Erp;;P;PPL;NL;Netherlands;;06;1948;;;3600;;15;Europe/Amsterdam;2017-10-17;Netherlands;51.6,5.60694
2757237;Den Dungen;Den Dungen;Dungen;P;PPL;NL;Netherlands;;06;0845;;;3450;;6;Europe/Amsterdam;2017-10-17;Netherlands;51.665,5.37222
2757850;Dalfsen;Dalfsen;Dal'fsen,Dalfsen,Дальфсен;P;PPL;NL;Netherlands;;15;0148;;;26575;;4;Europe/Amsterdam;2017-10-17;Netherlands;52.51167,6.25694
2757991;Castricum;Castricum;Castricum,Kastrikjum,Kastrikum,ka si te li ke mu,kastrkwm,kasutorikumu,Кастрикюм,Կաստրիկում,كاستركوم,カストリクム,卡斯特里克姆;P;PPL;NL;Netherlands;;07;0383;;;35256;;3;Europe/Amsterdam;2017-10-17;Netherlands;52.54833,4.66944
2758245;Broek op Langedijk;Broek op Langedijk;Broek op Langendijk;P;PPL;NL;Netherlands;;07;1980;;;5695;;2;Europe/Amsterdam;2022-09-30;Netherlands;52.67417,4.80556
2758777;Blokzijl;Blokzijl;;P;PPL;NL;Netherlands;;15;1708;;;1110;;3;Europe/Amsterdam;2017-10-17;Netherlands;52.72667,5.96111
2758878;Bladel;Bladel;Bladel,bladl,Բլադել,بلادل;P;PPL;NL;Netherlands;;06;1728;;;9785;;33;Europe/Amsterdam;2017-10-17;Netherlands;51.36833,5.22083
2759259;Belcrum;Belcrum;Belcrum;P;PPLX;NL;Netherlands;;06;0758;;;3605;;3;Europe/Amsterdam;2018-12-04;Netherlands;51.59911,4.76994
2759302;Beersdal;Beersdal;;P;PPLX;NL;Netherlands;;05;0917;;;1620;;95;Europe/Amsterdam;2017-04-08;Netherlands;50.90597,5.9644
2759875;Alphen aan den Rijn;Alphen aan den Rijn;Alfen,Alphen,Alphen a/d Rijn,Alphen aan de Rijn,Alphen aan den Rijn,Alphen aan der Rijn;P;PPL;NL;Netherlands;;11;0484;;;70251;;1;Europe/Amsterdam;2017-10-17;Netherlands;52.12917,4.65546
2759877;Alphen;Alphen;Alfen,alfn  shmal brabant,الفن، شمال برابانت;P;PPL;NL;Netherlands;;06;1723;;;3160;;23;Europe/Amsterdam;2017-10-17;Netherlands;51.48167,4.95833
2744324;Wisch;Wisch;;P;PPL;NL;Netherlands;;03;1509;;;19496;;15;Europe/Amsterdam;2011-06-04;Netherlands;51.92648,6.41705
2744904;Weesp;Weesp;Vesp,Veysp,Weesp,fysb,wei si pu,Весп,Վեյսպ,فيسب,韋斯普;P;PPL;NL;Netherlands;;07;0457;;;17802;;5;Europe/Amsterdam;2017-10-17;Netherlands;52.3075,5.04167
2745127;Waalre;Waalre;Waalre;P;PPL;NL;Netherlands;;06;0866;;;6445;;24;Europe/Amsterdam;2017-10-17;Netherlands;51.38667,5.44444
2745373;Vlokhoven;Vlokhoven;;P;PPL;NL;Netherlands;;06;0772;;;3570;;17;Europe/Amsterdam;2017-03-24;Netherlands;51.46667,5.48333
2746052;Twijzel;Twijzel;Twijzel,Twizel;P;PPL;NL;Netherlands;;02;0059;;;1020;;1;Europe/Amsterdam;2017-10-17;Netherlands;53.23152,6.08952
2746120;Tuk;Tuk;;P;PPL;NL;Netherlands;;15;1708;;;1615;;3;Europe/Amsterdam;2017-10-17;Netherlands;52.79667,6.09444
2747297;Sint Annaparochie;Sint Annaparochie;Annaparochie,Sint Annaparochie,Sint Anne,St. Annaparochie;P;PPL;NL;Netherlands;;02;1949;;;3935;;1;Europe/Amsterdam;2019-01-20;Netherlands;53.2762,5.65727
2747570;Schildwolde;Schildwolde;;P;PPL;NL;Netherlands;;04;1952;;;1485;;1;Europe/Amsterdam;2019-01-20;Netherlands;53.23327,6.81566
